,tweet_id,timestamp,text,stage,p1,favorite_count,retweet_count,rating_base_10
1210,715680795826982913,2016-03-31 23:22:53+00:00,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,,golden_retriever,4116,1527,12.0
1212,715342466308784130,2016-03-31 00:58:29+00:00,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,,West_Highland_white_terrier,2932,656,10.0
1213,715220193576927233,2016-03-30 16:52:36+00:00,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,,Chihuahua,2328,616,10.0
1214,715200624753819648,2016-03-30 15:34:51+00:00,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,,Chihuahua,4951,1774,12.0
1216,714982300363173890,2016-03-30 01:07:18+00:00,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,,Brittany_spaniel,3574,987,9.0
1217,714962719905021952,2016-03-29 23:49:30+00:00,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,,,7051,4041,12.0
1218,714957620017307648,2016-03-29 23:29:14+00:00,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,,Great_Pyrenees,3988,1347,10.0
1220,714606013974974464,2016-03-29 00:12:05+00:00,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,,Norfolk_terrier,3494,879,12.0
1221,714485234495041536,2016-03-28 16:12:09+00:00,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,,,2554,1075,10.0
1222,714258258790387713,2016-03-28 01:10:13+00:00,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",,collie,2915,697,10.0
1223,714251586676113411,2016-03-28 00:43:43+00:00,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,,soft-coated_wheaten_terrier,3143,798,8.0
1224,714214115368108032,2016-03-27 22:14:49+00:00,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,,pug,2194,831,13.0
1225,714141408463036416,2016-03-27 17:25:54+00:00,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",,Labrador_retriever,4148,1336,10.0
1226,713919462244790272,2016-03-27 02:43:58+00:00,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,,Siberian_husky,3159,754,12.0
1227,713909862279876608,2016-03-27 02:05:49+00:00,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,,,1817,516,12.0
1228,713900603437621249,2016-03-27 01:29:02+00:00,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,,golden_retriever,2733,697,11.0
1229,713761197720473600,2016-03-26 16:15:05+00:00,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,,Brittany_spaniel,4663,1302,12.0
1230,713411074226274305,2016-03-25 17:03:49+00:00,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,,Great_Pyrenees,4259,1243,11.0
1231,713177543487135744,2016-03-25 01:35:51+00:00,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,,whippet,6939,2735,10.0
1233,712809025985978368,2016-03-24 01:11:29+00:00,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,,Labrador_retriever,18285,6410,10.0
1234,712717840512598017,2016-03-23 19:09:09+00:00,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,,Great_Pyrenees,11821,4734,10.0
1235,712668654853337088,2016-03-23 15:53:42+00:00,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,,Labrador_retriever,4000,1153,10.0
1237,712309440758808576,2016-03-22 16:06:19+00:00,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",pupper,,228,25,12.0
1238,712097430750289920,2016-03-22 02:03:52+00:00,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,,Labrador_retriever,3625,987,10.0
1240,712085617388212225,2016-03-22 01:16:55+00:00,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",,Shih-Tzu,3144,464,11.0
1244,711743778164514816,2016-03-21 02:38:34+00:00,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,,Lakeland_terrier,2730,949,11.0
1248,711363825979756544,2016-03-20 01:28:47+00:00,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",,Pembroke,3492,1082,11.0
1250,711008018775851008,2016-03-19 01:54:56+00:00,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,pupper,French_bulldog,2878,583,11.0
1251,710997087345876993,2016-03-19 01:11:29+00:00,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,,malamute,4401,1324,12.0
1253,710833117892898816,2016-03-18 14:19:56+00:00,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,,Pembroke,2583,506,12.0
1254,710658690886586372,2016-03-18 02:46:49+00:00,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,,soft-coated_wheaten_terrier,2225,535,10.0
1255,710609963652087808,2016-03-17 23:33:12+00:00,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,,,4613,2276,12.0
1256,710588934686908417,2016-03-17 22:09:38+00:00,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,,Pembroke,4359,1776,12.0
1257,710296729921429505,2016-03-17 02:48:31+00:00,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,,,2288,703,12.0
1258,710283270106132480,2016-03-17 01:55:02+00:00,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,,Shih-Tzu,2076,498,11.0
1259,710272297844797440,2016-03-17 01:11:26+00:00,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,,Old_English_sheepdog,4346,1197,11.0
1260,710269109699739648,2016-03-17 00:58:46+00:00,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",,pug,2302,1069,13.0
1262,710140971284037632,2016-03-16 16:29:35+00:00,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,,Pekinese,2646,846,8.0
1263,710117014656950272,2016-03-16 14:54:24+00:00,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,pupper,toy_poodle,5246,1883,11.0
1264,709918798883774466,2016-03-16 01:46:45+00:00,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,,Pembroke,3367,1038,12.0
1266,709852847387627521,2016-03-15 21:24:41+00:00,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,,Chihuahua,3369,1147,12.0
1267,709566166965075968,2016-03-15 02:25:31+00:00,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,,chow,3407,1144,12.0
1268,709556954897764353,2016-03-15 01:48:55+00:00,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,,golden_retriever,3156,1022,12.0
1269,709519240576036864,2016-03-14 23:19:03+00:00,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,,cocker_spaniel,1438,227,9.0
1270,709449600415961088,2016-03-14 18:42:20+00:00,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,,Maltese_dog,2124,542,10.0
1271,709409458133323776,2016-03-14 16:02:49+00:00,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,,Shetland_sheepdog,2538,649,8.0
1272,709225125749587968,2016-03-14 03:50:21+00:00,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,,Labrador_retriever,2319,544,11.0
1273,709207347839836162,2016-03-14 02:39:42+00:00,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,,Chihuahua,11987,5495,11.0
1274,709198395643068416,2016-03-14 02:04:08+00:00,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",,borzoi,2360,610,9.0
1275,709179584944730112,2016-03-14 00:49:23+00:00,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,,,1938,642,13.0
1276,709158332880297985,2016-03-13 23:24:56+00:00,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,,Siberian_husky,1957,393,10.0
1278,708853462201716736,2016-03-13 03:13:29+00:00,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,,,1737,632,8.0
1279,708845821941387268,2016-03-13 02:43:08+00:00,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,pupper,schipperke,2867,855,9.0
1280,708834316713893888,2016-03-13 01:57:25+00:00,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,,Eskimo_dog,1622,479,10.0
1281,708810915978854401,2016-03-13 00:24:26+00:00,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,,golden_retriever,15840,6591,10.0
1282,708738143638450176,2016-03-12 19:35:15+00:00,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,,Pomeranian,2657,779,11.0
1284,708479650088034305,2016-03-12 02:28:06+00:00,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,,Shih-Tzu,2445,646,13.0
1285,708469915515297792,2016-03-12 01:49:25+00:00,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,,Chihuahua,2987,782,11.0
1286,708400866336894977,2016-03-11 21:15:02+00:00,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,,,15303,9579,12.0
1287,708356463048204288,2016-03-11 18:18:36+00:00,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,,pug,3449,1258,10.0
1289,708149363256774660,2016-03-11 04:35:39+00:00,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,,Cardigan,4137,1487,10.0
1290,708130923141795840,2016-03-11 03:22:23+00:00,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,,French_bulldog,3250,819,11.0
1291,708119489313951744,2016-03-11 02:36:57+00:00,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,Norwich_terrier,2582,936,9.0
1292,708109389455101952,2016-03-11 01:56:49+00:00,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,Staffordshire_bullterrier,1881,533,10.0
1293,708026248782585858,2016-03-10 20:26:26+00:00,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,,malinois,4232,1840,13.0
1296,707969809498152960,2016-03-10 16:42:10+00:00,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,,toy_poodle,2583,917,11.0
1297,707776935007539200,2016-03-10 03:55:45+00:00,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,miniature_pinscher,3153,914,11.0
1298,707741517457260545,2016-03-10 01:35:01+00:00,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,,whippet,2407,585,10.0
1299,707738799544082433,2016-03-10 01:24:13+00:00,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,,,,,12.0
1301,707629649552134146,2016-03-09 18:10:30+00:00,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,,,2471,829,10.0
1302,707610948723478529,2016-03-09 16:56:11+00:00,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,,golden_retriever,16319,6051,12.0
1304,707411934438625280,2016-03-09 03:45:22+00:00,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",pupper,Lakeland_terrier,2216,571,11.0
1305,707387676719185920,2016-03-09 02:08:59+00:00,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,Chihuahua,3360,1215,10.0
1306,707377100785885184,2016-03-09 01:26:57+00:00,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,,golden_retriever,3138,1035,9.0
1307,707315916783140866,2016-03-08 21:23:50+00:00,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,pupper,Bernese_mountain_dog,2384,607,10.0
1308,707297311098011648,2016-03-08 20:09:54+00:00,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,,Blenheim_spaniel,2684,747,10.0
1309,707059547140169728,2016-03-08 04:25:07+00:00,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,,Samoyed,2496,645,11.0
1310,707038192327901184,2016-03-08 03:00:15+00:00,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,,pug,2108,753,10.0
1311,707021089608753152,2016-03-08 01:52:18+00:00,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,,cocker_spaniel,3937,1291,12.0
1312,707014260413456384,2016-03-08 01:25:10+00:00,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,,Chihuahua,2227,572,11.0
1313,706904523814649856,2016-03-07 18:09:06+00:00,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,,,14020,7498,13.0
1315,706681918348251136,2016-03-07 03:24:33+00:00,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,,toy_poodle,3178,933,12.0
1318,706538006853918722,2016-03-06 17:52:42+00:00,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",,chow,3351,1368,11.0
1319,706516534877929472,2016-03-06 16:27:23+00:00,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,,golden_retriever,3005,985,12.0
1320,706346369204748288,2016-03-06 05:11:12+00:00,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,,Tibetan_mastiff,3325,886,12.0
1321,706310011488698368,2016-03-06 02:46:44+00:00,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,pupper,Pembroke,20448,7544,12.0
1322,706291001778950144,2016-03-06 01:31:11+00:00,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,,Border_terrier,1645,456,11.0
1323,706265994973601792,2016-03-05 23:51:49+00:00,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",,papillon,2638,891,11.0
1324,706169069255446529,2016-03-05 17:26:40+00:00,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",,,3753,2118,12.0
1325,706166467411222528,2016-03-05 17:16:20+00:00,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,,Samoyed,4959,1526,7.0
